,commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,devise,source,annee,mois,trimestre,jour_semaine,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
3175,CMD-Q2-00198,CLI0041,PRD0002,2,135.96,271.92,2024-06-26,livrée,CB,Île-de-France,EUR,Q2_2024,2024,6,2,Wednesday,Lille,Île-de-France,Grand Compte,2020-10-03,Produit_Inf_2,Informatique,MediaShop,500-2000€,été,False,0.0,1362 days
3176,CMD-Q2-00199,CLI0074,PRD0049,3,65.78,197.34,2024-06-25,livrée,Chèque,PACA,EUR,Q2_2024,2024,6,2,Tuesday,Lyon,Auvergne-RA,Particulier,2023-02-10,Produit_Tél_49,Téléphonie,TechPro,100-500€,été,False,0.0,501 days
3177,CMD-Q2-00200,CLI0475,PRD0078,7,217.49,1522.43,2024-06-25,livrée,Virement,Île-de-France,EUR,Q2_2024,2024,6,2,Tuesday,Lyon,Auvergne-RA,Particulier,2020-11-30,Produit_Acc_78,Accessoires,DataStore,>2000€,été,False,0.0,1303 days
3178,CMD-Q2-00201,CLI0305,PRD0035,8,17.54,140.32,2024-06-06,livrée,Virement,Occitanie,EUR,Q2_2024,2024,6,2,Thursday,Nantes,Nouvelle-Aquitaine,Startup,2023-03-31,Produit_Tél_35,Téléphonie,MediaShop,>2000€,été,False,0.0,433 days
3179,CMD-Q2-00202,CLI0177,PRD0045,1,55.24,55.24,2024-04-19,livrée,Chèque,Auvergne-RA,EUR,Q2_2024,2024,4,2,Friday,Lille,Occitanie,PME,2023-01-04,,,,500-2000€,printemps,False,0.0,471 days
3180,CMD-Q2-00203,CLI0150,PRD0102,6,23.26,139.56,2024-06-24,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Monday,Montpellier,Occitanie,Particulier,2021-11-25,Produit_Sto_102,Stockage,ElecPlus,100-500€,été,False,0.0,942 days
3181,CMD-Q2-00204,CLI0152,PRD0028,8,59.7,477.6,2024-04-05,livrée,Virement,PACA,EUR,Q2_2024,2024,4,2,Friday,Nantes,Île-de-France,Particulier,2022-05-11,,,,100-500€,printemps,False,0.0,695 days
3182,CMD-Q2-00205,CLI0143,PRD0101,4,52.8,211.2,2024-05-04,livrée,CB,PACA,EUR,Q2_2024,2024,5,2,Saturday,Paris,Île-de-France,Particulier,2021-08-11,,,,500-2000€,printemps,False,0.0,997 days
3183,CMD-Q2-00206,CLI0434,PRD0055,2,45.75,91.5,2024-04-22,en_cours,PayPal,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Monday,Lyon,Nouvelle-Aquitaine,Particulier,2020-06-14,Produit_Aud_55,Audio,MediaShop,100-500€,printemps,False,0.0,1408 days
3184,CMD-Q2-00208,CLI0336,PRD0004,3,42.82,128.46,2024-06-06,annulée,PayPal,Occitanie,EUR,Q2_2024,2024,6,2,Thursday,Paris,Occitanie,PME,2022-09-30,Produit_Inf_4,Informatique,DataStore,>2000€,été,True,128.46,615 days
3185,CMD-Q2-00209,CLI0323,PRD0055,9,45.75,411.75,2024-04-24,livrée,CB,Occitanie,EUR,Q2_2024,2024,4,2,Wednesday,Bordeaux,PACA,Grand Compte,2020-03-13,Produit_Aud_55,Audio,MediaShop,500-2000€,printemps,False,0.0,1503 days
3186,CMD-Q2-00210,CLI0098,PRD0089,3,93.09,279.27,2024-04-01,en_cours,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Monday,Paris,Occitanie,Particulier,2021-12-10,,,,<100€,printemps,False,0.0,843 days
3187,CMD-Q2-00211,CLI0161,PRD0136,6,54.7,328.20000000000005,2024-04-04,livrée,CB,PACA,EUR,Q2_2024,2024,4,2,Thursday,Nice,PACA,Particulier,2021-08-14,Produit_Rés_136,Réseau,MediaShop,100-500€,printemps,False,0.0,964 days
3188,CMD-Q2-00212,CLI0136,PRD0107,4,101.48,405.92,2024-04-26,annulée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Friday,Marseille,Occitanie,PME,2021-11-23,Produit_Sto_107,Stockage,ElecPlus,100-500€,printemps,True,405.92,885 days
3189,CMD-Q2-00213,CLI0042,PRD0038,6,45.83,274.98,2024-05-12,livrée,Virement,Auvergne-RA,EUR,Q2_2024,2024,5,2,Sunday,Montpellier,Île-de-France,Grand Compte,2020-08-30,Produit_Tél_38,Téléphonie,MediaShop,500-2000€,printemps,False,0.0,1351 days
3190,CMD-Q2-00214,CLI0487,PRD0110,8,126.57,1012.56,2024-05-13,retournée,Virement,Île-de-France,EUR,Q2_2024,2024,5,2,Monday,Nice,Occitanie,Particulier,2021-01-22,Produit_Sto_110,Stockage,ElecPlus,100-500€,printemps,False,0.0,1207 days
3191,CMD-Q2-00215,CLI0088,PRD0051,1,10.76,10.76,2024-05-09,livrée,Chèque,Occitanie,EUR,Q2_2024,2024,5,2,Thursday,Toulouse,Auvergne-RA,Particulier,2022-07-22,Produit_Tél_51,Téléphonie,TechPro,100-500€,printemps,False,0.0,657 days
3192,CMD-Q2-00216,CLI0170,PRD0118,7,76.42,534.94,2024-06-29,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Saturday,Lyon,Île-de-France,Particulier,2023-05-26,,,,<100€,été,False,0.0,400 days
3193,CMD-Q2-00217,CLI0184,PRD0139,7,128.88,902.16,2024-05-14,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Tuesday,Bordeaux,Occitanie,PME,2022-01-20,Produit_Rés_139,Réseau,MediaShop,500-2000€,printemps,False,0.0,845 days
3194,CMD-Q2-00218,CLI0466,PRD0104,2,81.27,162.54,2024-05-30,retournée,Virement,Auvergne-RA,EUR,Q2_2024,2024,5,2,Thursday,Lyon,Auvergne-RA,Particulier,2022-01-27,Produit_Sto_104,Stockage,MediaShop,100-500€,printemps,False,0.0,854 days
3195,CMD-Q2-00219,CLI0309,PRD0139,3,128.88,386.64,2024-04-20,annulée,PayPal,Auvergne-RA,EUR,Q2_2024,2024,4,2,Saturday,Montpellier,PACA,Particulier,2022-05-14,Produit_Rés_139,Réseau,MediaShop,100-500€,printemps,True,386.64,707 days
3196,CMD-Q2-00220,CLI0343,PRD0018,6,121.33,727.98,2024-05-01,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Wednesday,Nantes,Auvergne-RA,Particulier,2023-12-11,,,,100-500€,printemps,False,0.0,142 days
3197,CMD-Q2-00221,CLI0251,PRD0113,9,82.62,743.58,2024-04-16,livrée,PayPal,PACA,EUR,Q2_2024,2024,4,2,Tuesday,Montpellier,Auvergne-RA,Particulier,2020-06-07,Produit_Sto_113,Stockage,ElecPlus,100-500€,printemps,False,0.0,1409 days
3198,CMD-Q2-00222,CLI0252,PRD0061,5,75.83,379.15,2024-06-25,livrée,CB,PACA,EUR,Q2_2024,2024,6,2,Tuesday,Nice,Occitanie,Particulier,2020-01-19,Produit_Aud_61,Audio,DataStore,100-500€,été,False,0.0,1619 days
3199,CMD-Q2-00223,CLI0030,PRD0077,3,151.78,455.34000000000003,2024-04-28,livrée,CB,Occitanie,EUR,Q2_2024,2024,4,2,Sunday,Nice,PACA,Grand Compte,2022-10-25,,,,500-2000€,printemps,False,0.0,551 days
3200,CMD-Q2-00224,CLI0341,PRD0083,4,173.76,695.04,2024-05-30,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,Thursday,Strasbourg,Nouvelle-Aquitaine,Grand Compte,2023-04-22,Produit_Acc_83,Accessoires,DataStore,100-500€,printemps,False,0.0,404 days
3201,CMD-Q2-00225,CLI0424,PRD0024,6,20.71,124.26,2024-04-27,livrée,CB,Occitanie,EUR,Q2_2024,2024,4,2,Saturday,Toulouse,Île-de-France,PME,2023-09-21,,,,<100€,printemps,False,0.0,219 days
3202,CMD-Q2-00226,CLI0265,PRD0074,3,101.69,305.07,2024-04-13,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Saturday,Strasbourg,Occitanie,Grand Compte,2021-05-06,,,,100-500€,printemps,False,0.0,1073 days
3203,CMD-Q2-00227,CLI0336,PRD0134,5,487.38,2436.9,2024-06-26,livrée,CB,PACA,EUR,Q2_2024,2024,6,2,Wednesday,Paris,Occitanie,PME,2022-09-30,Produit_Rés_134,Réseau,DataStore,100-500€,été,False,0.0,635 days
3204,CMD-Q2-00228,CLI0156,PRD0117,7,69.72,488.03999999999996,2024-06-10,livrée,Virement,Île-de-France,EUR,Q2_2024,2024,6,2,Monday,Paris,PACA,Particulier,2020-04-09,Produit_Sto_117,Stockage,ElecPlus,100-500€,été,False,0.0,1523 days
3205,CMD-Q2-00229,CLI0001,PRD0123,3,71.91,215.73,2024-06-22,annulée,Virement,Île-de-France,EUR,Q2_2024,2024,6,2,Saturday,Toulouse,Auvergne-RA,Startup,2021-02-01,Produit_Sto_123,Stockage,ElecPlus,<100€,été,True,215.73,1237 days
3206,CMD-Q2-00230,CLI0395,PRD0035,5,17.54,87.69999999999999,2024-06-07,livrée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Friday,Nantes,Occitanie,Particulier,2020-05-16,Produit_Tél_35,Téléphonie,MediaShop,,été,False,0.0,1483 days
3207,CMD-Q2-00231,CLI0069,PRD0105,4,408.15,1632.6,2024-05-22,annulée,CB,PACA,EUR,Q2_2024,2024,5,2,Wednesday,Marseille,Île-de-France,Particulier,2021-12-10,Produit_Sto_105,Stockage,TechPro,100-500€,printemps,True,1632.6,894 days
3208,CMD-Q2-00232,CLI0038,PRD0016,2,87.66,175.32,2024-06-20,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Thursday,Bordeaux,Île-de-France,Particulier,2020-03-07,Produit_Inf_16,Informatique,ElecPlus,100-500€,été,False,0.0,1566 days
3209,CMD-Q2-00233,CLI0173,PRD0079,5,400.46,2002.3,2024-04-16,annulée,CB,Occitanie,EUR,Q2_2024,2024,4,2,Tuesday,Toulouse,Île-de-France,PME,2023-05-28,Produit_Acc_79,Accessoires,TechPro,100-500€,printemps,True,2002.3,324 days
3210,CMD-Q2-00234,CLI0356,PRD0023,9,163.48,1471.32,2024-06-15,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Saturday,Strasbourg,PACA,Grand Compte,2023-06-08,Produit_Inf_23,Informatique,TechPro,100-500€,été,False,0.0,373 days
3211,CMD-Q2-00235,CLI0356,PRD0127,5,63.31,316.55,2024-05-28,livrée,Virement,Île-de-France,EUR,Q2_2024,2024,5,2,Tuesday,Strasbourg,PACA,Grand Compte,2023-06-08,Produit_Rés_127,Réseau,MediaShop,100-500€,printemps,False,0.0,355 days
3212,CMD-Q2-00236,CLI0310,PRD0001,6,57.96,347.76,2024-06-04,livrée,CB,PACA,EUR,Q2_2024,2024,6,2,Tuesday,Nice,PACA,Grand Compte,2020-08-20,Produit_Inf_1,Informatique,TechPro,100-500€,été,False,0.0,1384 days
3213,CMD-Q2-00237,CLI0237,PRD0022,2,235.27,470.54,2024-04-29,annulée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Monday,Paris,Occitanie,PME,2023-05-30,,,,500-2000€,printemps,True,470.54,335 days
3214,CMD-Q2-00238,CLI0381,PRD0032,1,109.17,109.17,2024-06-18,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Tuesday,Lyon,Auvergne-RA,Particulier,2023-01-07,,,,<100€,été,False,0.0,528 days
3215,CMD-Q2-00239,CLI0056,PRD0062,6,51.87,311.21999999999997,2024-05-23,livrée,Chèque,Auvergne-RA,EUR,Q2_2024,2024,5,2,Thursday,Strasbourg,PACA,Particulier,2021-07-03,,,,500-2000€,printemps,False,0.0,1055 days
3216,CMD-Q2-00240,CLI0453,PRD0075,8,71.64,573.12,2024-04-29,livrée,Chèque,PACA,EUR,Q2_2024,2024,4,2,Monday,Paris,PACA,Particulier,2020-04-30,,,,500-2000€,printemps,False,0.0,1460 days
3217,CMD-Q2-00241,CLI0043,PRD0128,5,99.94,499.7,2024-06-12,livrée,Chèque,PACA,EUR,Q2_2024,2024,6,2,Wednesday,Bordeaux,Auvergne-RA,Particulier,2020-03-15,,,,100-500€,été,False,0.0,1550 days
3218,CMD-Q2-00242,CLI0320,PRD0060,2,436.88,873.76,2024-06-09,retournée,CB,Occitanie,EUR,Q2_2024,2024,6,2,Sunday,Marseille,Auvergne-RA,Grand Compte,2020-09-24,,,,100-500€,été,False,0.0,1354 days
3219,CMD-Q2-00243,CLI0280,PRD0020,8,304.72,2437.76,2024-04-09,livrée,CB,Île-de-France,EUR,Q2_2024,2024,4,2,Tuesday,Toulouse,Nouvelle-Aquitaine,Particulier,2020-12-31,Produit_Inf_20,Informatique,TechPro,500-2000€,printemps,False,0.0,1195 days
3220,CMD-Q2-00244,CLI0224,PRD0051,8,10.76,86.08,2024-05-12,retournée,PayPal,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Sunday,Nice,Occitanie,Startup,2021-09-16,Produit_Tél_51,Téléphonie,TechPro,500-2000€,printemps,False,0.0,969 days
3221,CMD-Q2-00245,CLI0064,PRD0073,2,200.41,400.82,2024-05-08,livrée,PayPal,Auvergne-RA,EUR,Q2_2024,2024,5,2,Wednesday,Nice,Île-de-France,Particulier,2023-11-02,Produit_Aud_73,Audio,TechPro,100-500€,printemps,False,0.0,188 days
3222,CMD-Q2-00246,CLI0162,PRD0010,4,81.94,327.76,2024-05-15,en_cours,Chèque,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Wednesday,Toulouse,Nouvelle-Aquitaine,Particulier,2022-08-29,Produit_Inf_10,Informatique,MediaShop,100-500€,printemps,False,0.0,625 days
3223,CMD-Q2-00247,CLI0360,PRD0092,1,159.37,159.37,2024-04-03,livrée,CB,Occitanie,EUR,Q2_2024,2024,4,2,Wednesday,Strasbourg,Auvergne-RA,Particulier,2023-08-06,Produit_Acc_92,Accessoires,TechPro,500-2000€,printemps,False,0.0,241 days
3224,CMD-Q2-00248,CLI0048,PRD0029,1,149.76,149.76,2024-04-02,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Tuesday,Lille,Île-de-France,PME,2022-06-29,Produit_Tél_29,Téléphonie,TechPro,100-500€,printemps,False,0.0,643 days
3225,CMD-Q2-00250,CLI0469,PRD0152,6,499.98,2999.88,2024-04-16,livrée,Virement,Île-de-France,EUR,Q2_2024,2024,4,2,Tuesday,Toulouse,Île-de-France,Grand Compte,2021-06-12,Produit_Rés_152,Réseau,ElecPlus,100-500€,printemps,False,0.0,1039 days
3226,CMD-Q2-00251,CLI0223,PRD0090,7,80.66,564.62,2024-06-18,annulée,CB,Île-de-France,EUR,Q2_2024,2024,6,2,Tuesday,Lyon,Nouvelle-Aquitaine,PME,2021-08-16,Produit_Acc_90,Accessoires,TechPro,>2000€,été,True,564.62,1037 days
3227,CMD-Q2-00252,CLI0002,PRD0119,3,496.56,1489.68,2024-06-14,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Friday,Lyon,Nouvelle-Aquitaine,Particulier,2022-08-11,Produit_Sto_119,Stockage,MediaShop,100-500€,été,False,0.0,673 days
3228,CMD-Q2-00253,CLI0311,PRD0039,9,29.83,268.46999999999997,2024-04-30,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Tuesday,Paris,Île-de-France,Particulier,2022-03-29,Produit_Tél_39,Téléphonie,DataStore,100-500€,printemps,False,0.0,763 days
3229,CMD-Q2-00254,CLI0168,PRD0124,1,55.52,55.52,2024-05-30,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Thursday,Nantes,Nouvelle-Aquitaine,PME,2020-11-03,Produit_Rés_124,Réseau,ElecPlus,<100€,printemps,False,0.0,1304 days
3230,CMD-Q2-00255,CLI0242,PRD0118,4,76.42,305.68,2024-06-10,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Monday,Montpellier,Auvergne-RA,Particulier,2020-05-08,,,,500-2000€,été,False,0.0,1494 days
3231,CMD-Q2-00256,CLI0388,PRD0019,4,62.97,251.88,2024-04-19,livrée,CB,Île-de-France,EUR,Q2_2024,2024,4,2,Friday,Nantes,Auvergne-RA,Particulier,2020-10-28,,,,100-500€,printemps,False,0.0,1269 days
3232,CMD-Q2-00257,CLI0487,PRD0098,4,37.93,151.72,2024-06-27,livrée,CB,Occitanie,EUR,Q2_2024,2024,6,2,Thursday,Nice,Occitanie,Particulier,2021-01-22,Produit_Sto_98,Stockage,MediaShop,>2000€,été,False,0.0,1252 days
3233,CMD-Q2-00258,CLI0491,PRD0118,6,76.42,458.52,2024-04-07,annulée,Chèque,Auvergne-RA,EUR,Q2_2024,2024,4,2,Sunday,Montpellier,PACA,Particulier,2022-06-11,,,,500-2000€,printemps,True,458.52,666 days
3234,CMD-Q2-00259,CLI0251,PRD0033,6,291.53,1749.1799999999998,2024-05-10,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Friday,Montpellier,Auvergne-RA,Particulier,2020-06-07,,,,100-500€,printemps,False,0.0,1433 days
3235,CMD-Q2-00260,CLI0045,PRD0030,1,43.58,43.58,2024-06-07,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Friday,Nice,PACA,Particulier,2020-11-21,Produit_Tél_30,Téléphonie,MediaShop,100-500€,été,False,0.0,1294 days
3236,CMD-Q2-00261,CLI0335,PRD0131,4,95.19,380.76,2024-06-09,en_cours,CB,Auvergne-RA,EUR,Q2_2024,2024,6,2,Sunday,Nantes,Occitanie,Particulier,2022-08-04,,,,100-500€,été,False,0.0,675 days
3237,CMD-Q2-00262,CLI0083,PRD0010,7,81.94,573.5799999999999,2024-05-10,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Friday,Strasbourg,Nouvelle-Aquitaine,Particulier,2022-03-15,Produit_Inf_10,Informatique,MediaShop,100-500€,printemps,False,0.0,787 days
3238,CMD-Q2-00263,CLI0495,PRD0007,9,290.01,2610.09,2024-05-05,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Sunday,Nice,PACA,Startup,2021-12-09,Produit_Inf_7,Informatique,ElecPlus,100-500€,printemps,False,0.0,878 days
3239,CMD-Q2-00264,CLI0265,PRD0001,7,57.96,405.72,2024-06-05,en_cours,PayPal,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Wednesday,Strasbourg,Occitanie,Grand Compte,2021-05-06,Produit_Inf_1,Informatique,TechPro,500-2000€,été,False,0.0,1126 days
3240,CMD-Q2-00265,CLI0219,PRD0082,5,36.44,182.2,2024-06-20,livrée,PayPal,PACA,EUR,Q2_2024,2024,6,2,Thursday,Nantes,Occitanie,PME,2021-05-24,Produit_Acc_82,Accessoires,DataStore,100-500€,été,False,0.0,1123 days
3241,CMD-Q2-00266,CLI0021,PRD0141,3,326.57,979.71,2024-04-22,livrée,CB,PACA,EUR,Q2_2024,2024,4,2,Monday,Strasbourg,Auvergne-RA,Particulier,2021-03-13,Produit_Rés_141,Réseau,MediaShop,500-2000€,printemps,False,0.0,1136 days
3242,CMD-Q2-00267,CLI0030,PRD0081,3,49.36,148.07999999999998,2024-05-26,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,Sunday,Nice,PACA,Grand Compte,2022-10-25,,,,>2000€,printemps,False,0.0,579 days
3243,CMD-Q2-00268,CLI0210,PRD0071,8,90.96,727.68,2024-05-27,livrée,Virement,PACA,EUR,Q2_2024,2024,5,2,Monday,Toulouse,PACA,PME,2020-05-09,Produit_Aud_71,Audio,MediaShop,<100€,printemps,False,0.0,1479 days
3244,CMD-Q2-00269,CLI0180,PRD0118,9,76.42,687.78,2024-05-14,en_cours,Virement,Occitanie,EUR,Q2_2024,2024,5,2,Tuesday,Toulouse,Occitanie,PME,2020-01-12,,,,100-500€,printemps,False,0.0,1584 days
3245,CMD-Q2-00270,CLI0097,PRD0138,2,67.74,135.48,2024-04-17,livrée,PayPal,Occitanie,EUR,Q2_2024,2024,4,2,Wednesday,Paris,Auvergne-RA,Particulier,2020-01-12,,,,100-500€,printemps,False,0.0,1557 days
3246,CMD-Q2-00271,CLI0316,PRD0137,6,54.72,328.32,2024-05-22,livrée,CB,PACA,EUR,Q2_2024,2024,5,2,Wednesday,Lyon,Occitanie,PME,2021-02-15,Produit_Rés_137,Réseau,TechPro,100-500€,printemps,False,0.0,1192 days
3247,CMD-Q2-00272,CLI0309,PRD0065,5,352.58,1762.8999999999999,2024-05-10,livrée,CB,Occitanie,EUR,Q2_2024,2024,5,2,Friday,Montpellier,PACA,Particulier,2022-05-14,Produit_Aud_65,Audio,MediaShop,100-500€,printemps,False,0.0,727 days
3248,CMD-Q2-00273,CLI0059,PRD0002,8,135.96,1087.68,2024-04-03,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Wednesday,Montpellier,Occitanie,Particulier,2023-03-26,Produit_Inf_2,Informatique,MediaShop,,printemps,False,0.0,374 days
3249,CMD-Q2-00274,CLI0076,PRD0045,1,55.24,55.24,2024-05-30,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,5,2,Thursday,Lyon,Nouvelle-Aquitaine,Particulier,2020-02-24,,,,>2000€,printemps,False,0.0,1557 days
3250,CMD-Q2-00275,CLI0049,PRD0030,5,43.58,217.89999999999998,2024-05-12,livrée,CB,Île-de-France,EUR,Q2_2024,2024,5,2,Sunday,Marseille,Île-de-France,Particulier,2020-08-23,Produit_Tél_30,Téléphonie,MediaShop,500-2000€,printemps,False,0.0,1358 days
3251,CMD-Q2-00276,CLI0292,PRD0064,2,107.08,214.16,2024-04-05,en_cours,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,4,2,Friday,Lyon,PACA,Startup,2023-06-28,Produit_Aud_64,Audio,ElecPlus,500-2000€,printemps,False,0.0,282 days
3252,CMD-Q2-00277,CLI0384,PRD0029,2,149.76,299.52,2024-04-27,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,4,2,Saturday,Marseille,PACA,Startup,2021-03-31,Produit_Tél_29,Téléphonie,TechPro,100-500€,printemps,False,0.0,1123 days
3253,CMD-Q2-00278,CLI0322,PRD0132,9,66.14,595.26,2024-05-07,livrée,CB,Auvergne-RA,EUR,Q2_2024,2024,5,2,Tuesday,Montpellier,Île-de-France,Grand Compte,2020-10-03,Produit_Rés_132,Réseau,MediaShop,<100€,printemps,False,0.0,1312 days
3254,CMD-Q2-00279,CLI0102,PRD0029,2,149.76,299.52,2024-06-18,livrée,Virement,Auvergne-RA,EUR,Q2_2024,2024,6,2,Tuesday,Montpellier,PACA,Particulier,2023-01-26,Produit_Tél_29,Téléphonie,TechPro,100-500€,été,False,0.0,509 days
3255,CMD-Q2-00280,CLI0458,PRD0088,8,793.25,6346.0,2024-04-30,en_cours,Virement,Auvergne-RA,EUR,Q2_2024,2024,4,2,Tuesday,Lille,PACA,Particulier,2022-11-28,,,,100-500€,printemps,False,0.0,519 days
3256,CMD-Q2-00281,CLI0020,PRD0134,8,487.38,3899.04,2024-06-23,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Sunday,Bordeaux,Île-de-France,Particulier,2020-02-03,Produit_Rés_134,Réseau,DataStore,100-500€,été,False,0.0,1602 days
3257,CMD-Q2-00282,CLI0426,PRD0137,7,54.72,383.03999999999996,2024-06-02,annulée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Sunday,Strasbourg,Auvergne-RA,Particulier,2022-06-01,Produit_Rés_137,Réseau,TechPro,100-500€,été,True,383.03999999999996,732 days
3258,CMD-Q2-00283,CLI0215,PRD0144,1,212.05,212.05,2024-04-13,en_cours,PayPal,Île-de-France,EUR,Q2_2024,2024,4,2,Saturday,Lyon,Nouvelle-Aquitaine,PME,2020-10-13,Produit_Rés_144,Réseau,DataStore,500-2000€,printemps,False,0.0,1278 days
3259,CMD-Q2-00284,CLI0468,PRD0038,6,45.83,274.98,2024-05-31,en_cours,CB,PACA,EUR,Q2_2024,2024,5,2,Friday,Toulouse,Auvergne-RA,Particulier,2022-10-27,Produit_Tél_38,Téléphonie,MediaShop,<100€,printemps,False,0.0,582 days
3260,CMD-Q2-00285,CLI0446,PRD0062,6,51.87,311.21999999999997,2024-06-26,livrée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Wednesday,Lyon,Auvergne-RA,Particulier,2021-09-30,,,,100-500€,été,False,0.0,1000 days
3261,CMD-Q2-00286,CLI0292,PRD0032,5,109.17,545.85,2024-06-03,en_cours,Virement,Île-de-France,EUR,Q2_2024,2024,6,2,Monday,Lyon,PACA,Startup,2023-06-28,,,,500-2000€,été,False,0.0,341 days
3262,CMD-Q2-00287,CLI0432,PRD0142,6,137.33,823.98,2024-04-12,inconnu,Virement,Île-de-France,EUR,Q2_2024,2024,4,2,Friday,Nantes,Auvergne-RA,PME,2023-09-03,,,,>2000€,printemps,False,0.0,222 days
3263,CMD-Q2-00288,CLI0201,PRD0096,5,33.23,166.14999999999998,2024-05-02,livrée,PayPal,Île-de-France,EUR,Q2_2024,2024,5,2,Thursday,Nice,Nouvelle-Aquitaine,Startup,2020-10-13,Produit_Acc_96,Accessoires,ElecPlus,100-500€,printemps,False,0.0,1297 days
3264,CMD-Q2-00289,CLI0112,PRD0034,2,36.63,73.26,2024-06-07,livrée,Virement,PACA,EUR,Q2_2024,2024,6,2,Friday,Lyon,Île-de-France,PME,2022-01-22,Produit_Tél_34,Téléphonie,MediaShop,100-500€,été,False,0.0,867 days
3265,CMD-Q2-00290,CLI0421,PRD0022,9,235.27,2117.4300000000003,2024-06-14,livrée,CB,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Friday,Strasbourg,Île-de-France,PME,2023-01-28,,,,500-2000€,été,False,0.0,503 days
3266,CMD-Q2-00291,CLI0446,PRD0107,8,101.48,811.84,2024-06-29,livrée,CB,Île-de-France,EUR,Q2_2024,2024,6,2,Saturday,Lyon,Auvergne-RA,Particulier,2021-09-30,Produit_Sto_107,Stockage,ElecPlus,100-500€,été,False,0.0,1003 days
3267,CMD-Q2-00292,CLI0189,PRD0041,4,48.15,192.6,2024-06-04,retournée,CB,Occitanie,EUR,Q2_2024,2024,6,2,Tuesday,Strasbourg,Occitanie,Particulier,2022-11-15,Produit_Tél_41,Téléphonie,TechPro,500-2000€,été,False,0.0,567 days
3268,CMD-Q2-00293,CLI0429,PRD0029,4,149.76,599.04,2024-05-03,retournée,Virement,Auvergne-RA,EUR,Q2_2024,2024,5,2,Friday,Toulouse,Île-de-France,Particulier,2022-12-28,Produit_Tél_29,Téléphonie,TechPro,500-2000€,printemps,False,0.0,492 days
3269,CMD-Q2-00294,CLI0191,PRD0054,2,124.37,248.74,2024-04-16,en_cours,CB,Occitanie,EUR,Q2_2024,2024,4,2,Tuesday,Marseille,Nouvelle-Aquitaine,Particulier,2023-05-10,Produit_Tél_54,Téléphonie,TechPro,100-500€,printemps,False,0.0,342 days
3270,CMD-Q2-00295,CLI0319,PRD0022,8,235.27,1882.16,2024-06-19,livrée,Virement,Auvergne-RA,EUR,Q2_2024,2024,6,2,Wednesday,Nantes,Île-de-France,Particulier,2022-02-09,,,,100-500€,été,False,0.0,861 days
3271,CMD-Q2-00296,CLI0164,PRD0147,3,56.16,168.48,2024-06-24,livrée,Virement,Nouvelle-Aquitaine,EUR,Q2_2024,2024,6,2,Monday,Montpellier,Nouvelle-Aquitaine,Particulier,2023-10-22,Produit_Rés_147,Réseau,ElecPlus,500-2000€,été,False,0.0,246 days
